"OPEN 6.1.3"
"Wed May 30 2012 14:18:41"
<open><version>"6.1.3"</version></open>
<open><configfile>"/User/Configs/UserPrefs/LED2x3RedBlueLight.xml"</configfile></open>
<open><light><source>"6400-02 or -02B LED Source"</source><par_in>1 <sensor>"SI-1639"<cal>-0.77<actinity>1.00</actinity><transm>1.00</transm></cal></sensor><transm>1 </transm></par_in><par_out>1 <sensor>"Q33436"<cal>6.31 </cal></sensor></par_out></light></open>
<open><comps><file>"/User/Configs/Comps/StdComps_6.1"<header>""</header><extras></extras></file><energybal>no<f_parIn>1 </f_parIn><f_parOut>0 </f_parOut><alphaK>0.16</alphaK></energybal><bc_total>2.840<stomatal_ratio>1</stomatal_ratio><bc_oneside>1.420<type>2 </type><table>"/Sys/Lib/StdBLCTable"</table><area>6</area><slope>-0.219565 </slope><offset>2.73739 </offset><fan>5 </fan></bc_oneside></bc_total></comps></open>
<open><prompts><onlog>off</onlog><items>"Default (none)"</items></prompts></open>
<open><constants><oxygen>21 %</oxygen><bb_vapor>1.5 </bb_vapor><bb_oxy>0.9 </bb_oxy></constants></open>
<open><stability><items>"Std Stability"<items[1]><id>-2 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[1]><items[2]><id>-5 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[2]><items[3]><id>-7 </id><size>15 </size><pcv><onoff>0 </onoff><value>1 </value></pcv><std><onoff>0 </onoff><value>1 </value></std><slp><onoff>1 </onoff><value>1 </value></slp></items[3]></items></stability></open>
<open><log><format>"StdLogFmt_6.0"<items>{ -35  -21  -36  -76  30  23  36  21  25  221  -33  111  -34  11  -9  -10  -8  -1  -2  -4  -5  -14  -15  -7  -12  -13  -11  -65  -66  -72  -18  -19  -77  -78  -79  -23   }<hdr>{  }</hdr></items></format><options><beep>on</beep><hdr>normal</hdr><rem>normal</rem><stab>no</stab><stats>no<period>15 </period></stats><excel>yes</excel><comm>no</comm></options><datafile>"/User/Soybean Flame 5"</datafile><button><action>"Normal Log"<code>" LogOneObsManual "</code></action></button><autoprog>"/User/Configs/AutoProgs/AutoLog"<active>no</active></autoprog></log></open>
<open><a2d><avgtime>4.0 secs</avgtime><userchans><ch20>"Off"</ch20><ch21>"Off"</ch21><ch22>"Off"</ch22><ch23>"Off"</ch23></userchans></a2d></open>
<open><matching><type>0 </type><disp>'a'</disp><settings><CO2Limit>10.0</CO2Limit><H2OLimit>1.0</H2OLimit><MaxAutoTime>60 </MaxAutoTime></settings></matching></open>
<li6400><factory><unit>"PSC-1531"</unit><serviced>"17 Mar 2008"</serviced><fuseaware>0 </fuseaware><co2mixer>yes</co2mixer><co2><coeffs>{ 0  0.212961  2.18957e-05  2.03557e-08  -3.27905e-12  2.96532e-16   }</coeffs><dvdt>-2.8 </dvdt></co2><h2o><coeffs>{ 0  0.00570481  2.37696e-06  -9.64073e-12   }</coeffs><dvdt>-3.4 </dvdt></h2o><flow>{ 0  0.3709   }</flow><press>{ 89.632  0.00549   }</press></factory></li6400>
<li6400><user><flow_zero>361.2</flow_zero><irga_zero><co2>166.1 -536.2<at>20.1707 </at></co2><h2o>-68.0 -29.0<at>19.9597 </at></h2o></irga_zero><irga_span><co2>{ 1.015  1.011   }</co2><h2o>{ 0.983  1.007   }</h2o></irga_span><irga_match><co2>{ -0.216251  3.10265   }</co2><h2o>{ -0.0165113  0.0262227   }</h2o></irga_match><co2_mixer><pump_mv>4500 </pump_mv><ppm>{ 2602.61  1196.44  462.85  281.056  133.986  83.6553  59.7096  49.6288   }</ppm><mv>{ 5000  3000  1500  1000  500  300  200  100   }</mv></co2_mixer><parin_offset>-0.271479 </parin_offset><led_cal><unit>"unknown"</unit><mv>{ 50  100  1000  3000  5000   }</mv><qntm>{ 3  45  555  1500  2500   }</qntm></led_cal><lcf_cal><unit>"LCF-1272"</unit><red><mv>{ 50  100  200  400  800  1500   }</mv><qntm>{ 71.4426  158.085  336.061  704.114  1454.21  2759.68   }</qntm></red><blue><mv>{ 100  500  1000  2000  3000  4000  5000   }</mv><qntm>{ 6.26287  41.8594  74.626  136.115  189.855  236.274  278.599   }</qntm></blue></lcf_cal></user></li6400>
"14:19:04 20120530 P3"
$STARTOFDATA$
"Obs"	"HHMMSS"	"FTime"	"EBal?"	"Photo"	"Cond"	"Ci"	"Trmmol"	"VpdL"	"CTleaf"	"Area"	"BLC_1"	"StmRat"	"BLCond"	"Tair"	"Tleaf"	"TBlk"	"CO2R"	"CO2S"	"H2OR"	"H2OS"	"RH_R"	"RH_S"	"Flow"	"PARi"	"PARo"	"Press"	"CsMch"	"HsMch"	"StableF"	"BLCslope"	"BLCoffst"	"f_parin"	"f_parout"	"alphaK"	"Status"
1340	"15:15:07"	3402.0	0	9.28	0.0401	290	0.769	1.58	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.31	679.70	18.867	20.374	49.16	53.08	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1341	"15:15:10"	3404.5	0	9.37	0.04	285	0.767	1.58	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.47	679.69	18.869	20.371	49.16	53.07	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1342	"15:15:12"	3407.0	0	9.36	0.0399	285	0.765	1.58	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.47	679.71	18.873	20.371	49.17	53.07	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1343	"15:15:15"	3409.5	0	9.27	0.04	289	0.766	1.58	25.58	6	1.42	1	2.84	25.21	25.58	25.07	699.35	679.78	18.872	20.373	49.17	53.08	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1344	"15:15:17"	3412.0	0	9.35	0.04	287	0.768	1.58	25.58	6	1.42	1	2.84	25.21	25.58	25.07	699.46	679.73	18.868	20.371	49.16	53.07	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1345	"15:15:20"	3414.5	0	9.33	0.0398	285	0.764	1.58	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.44	679.74	18.866	20.363	49.15	53.05	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1346	"15:15:22"	3417.0	0	9.39	0.0397	282	0.761	1.58	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.51	679.70	18.867	20.359	49.15	53.04	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1347	"15:15:25"	3419.5	0	9.37	0.0398	284	0.764	1.58	25.58	6	1.42	1	2.84	25.21	25.58	25.07	699.47	679.70	18.866	20.361	49.15	53.05	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1348	"15:15:27"	3422.0	0	9.38	0.0399	284	0.765	1.58	25.58	6	1.42	1	2.84	25.21	25.58	25.07	699.53	679.72	18.867	20.366	49.15	53.06	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1349	"15:15:30"	3424.5	0	9.27	0.0401	290	0.768	1.58	25.58	6	1.42	1	2.84	25.21	25.58	25.07	699.41	679.82	18.863	20.368	49.14	53.06	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1350	"15:15:32"	3427.0	0	9.22	0.0396	288	0.76	1.58	25.58	6	1.42	1	2.84	25.21	25.58	25.07	699.41	679.94	18.860	20.349	49.14	53.02	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1351	"15:15:35"	3429.5	0	9.32	0.0395	283	0.759	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.41	679.75	18.864	20.350	49.15	53.02	300.1	500	0	83.9	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1352	"15:15:37"	3432.0	0	9.32	0.0399	286	0.765	1.58	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.42	679.74	18.864	20.362	49.15	53.05	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1353	"15:15:40"	3434.5	0	9.24	0.0397	287	0.761	1.58	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.27	679.75	18.862	20.353	49.15	53.03	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1354	"15:15:42"	3437.0	0	9.14	0.0396	291	0.76	1.58	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.22	679.92	18.862	20.351	49.14	53.02	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1355	"15:15:45"	3439.5	0	9.3	0.0394	282	0.756	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.37	679.75	18.863	20.344	49.14	53.00	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1356	"15:15:47"	3442.0	0	9.32	0.0394	282	0.757	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.37	679.71	18.854	20.337	49.12	52.99	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1357	"15:15:50"	3444.5	0	9.24	0.0394	285	0.757	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.27	679.75	18.854	20.337	49.12	52.99	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1358	"15:15:52"	3447.0	0	9.21	0.0393	286	0.757	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.25	679.80	18.855	20.337	49.12	52.98	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1359	"15:15:55"	3449.5	0	9.25	0.0394	285	0.758	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.35	679.82	18.853	20.337	49.12	52.99	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1360	"15:15:57"	3452.0	0	9.21	0.0395	287	0.759	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.41	679.96	18.854	20.340	49.12	52.99	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1361	"15:16:00"	3454.5	0	9.21	0.0394	287	0.759	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.38	679.92	18.849	20.335	49.11	52.98	300.1	500	0	83.91	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1362	"15:16:02"	3457.0	0	9.24	0.0394	285	0.757	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.33	679.82	18.846	20.329	49.10	52.97	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1363	"15:16:05"	3459.5	0	9.21	0.0393	285	0.756	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.39	679.94	18.848	20.328	49.11	52.96	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1364	"15:16:07"	3462.0	0	9.18	0.0393	287	0.756	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.40	680.01	18.847	20.327	49.11	52.96	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1365	"15:16:10"	3464.5	0	9.25	0.0391	282	0.752	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.50	679.99	18.852	20.325	49.12	52.96	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1366	"15:16:12"	3467.0	0	9.19	0.0391	284	0.752	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.42	680.02	18.853	20.326	49.12	52.96	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1367	"15:16:15"	3469.5	0	9.2	0.0392	285	0.755	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.39	679.96	18.845	20.324	49.10	52.95	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1368	"15:16:17"	3472.0	0	9.15	0.0393	288	0.757	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.36	680.03	18.841	20.324	49.09	52.95	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1369	"15:16:20"	3474.5	0	9.12	0.0388	285	0.748	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.35	680.09	18.843	20.309	49.09	52.91	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1370	"15:16:22"	3477.0	0	9.2	0.039	283	0.751	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.40	679.99	18.840	20.310	49.08	52.92	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1371	"15:16:25"	3479.5	0	9.17	0.0389	283	0.749	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.43	680.07	18.843	20.309	49.09	52.91	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1372	"15:16:27"	3482.0	0	9.26	0.0391	282	0.754	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.57	680.03	18.836	20.313	49.07	52.92	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1373	"15:16:30"	3484.5	0	9.23	0.0391	282	0.753	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.50	680.01	18.836	20.310	49.08	52.92	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1374	"15:16:32"	3487.0	0	9.1	0.0391	288	0.752	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.34	680.12	18.839	20.312	49.08	52.92	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1375	"15:16:35"	3489.5	0	9.18	0.0391	285	0.753	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.36	679.98	18.836	20.311	49.08	52.92	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1376	"15:16:37"	3492.0	0	9.14	0.039	286	0.751	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.46	680.16	18.833	20.304	49.07	52.90	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1377	"15:16:40"	3494.5	0	9.11	0.0389	286	0.75	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.46	680.23	18.832	20.301	49.07	52.89	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1378	"15:16:42"	3497.0	0	9.07	0.0389	287	0.749	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.37	680.22	18.835	20.302	49.07	52.89	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1379	"15:16:45"	3499.5	0	9.11	0.0389	286	0.749	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.42	680.18	18.829	20.296	49.06	52.88	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1380	"15:16:47"	3502.0	0	9.12	0.0389	286	0.75	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.44	680.19	18.827	20.295	49.05	52.88	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1381	"15:16:50"	3504.5	0	9.16	0.0385	280	0.743	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.52	680.18	18.828	20.284	49.05	52.85	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1382	"15:16:52"	3507.0	0	9.21	0.0386	279	0.745	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.49	680.07	18.823	20.283	49.04	52.84	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1383	"15:16:55"	3509.5	0	9.12	0.0387	283	0.745	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.37	680.13	18.826	20.286	49.05	52.85	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1384	"15:16:57"	3512.0	0	9.03	0.0386	286	0.745	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.29	680.23	18.822	20.280	49.04	52.84	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1385	"15:17:00"	3514.5	0	9.07	0.0388	287	0.749	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.39	680.25	18.816	20.282	49.02	52.84	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1386	"15:17:02"	3517.0	0	9.01	0.0385	286	0.742	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.41	680.39	18.822	20.276	49.04	52.83	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1387	"15:17:05"	3519.5	0	9.02	0.0385	286	0.743	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.43	680.39	18.824	20.279	49.04	52.83	300.1	500	0	83.9	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1388	"15:17:07"	3522.0	0	9.03	0.0384	284	0.74	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.34	680.28	18.825	20.275	49.05	52.82	300.1	500	0	83.9	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1389	"15:17:10"	3524.5	0	9.01	0.0384	285	0.74	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.35	680.32	18.821	20.271	49.04	52.82	300.1	500	0	83.9	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1390	"15:17:12"	3527.0	0	9.07	0.0387	286	0.746	1.59	25.58	6	1.42	1	2.84	25.21	25.58	25.07	699.40	680.26	18.818	20.279	49.03	52.84	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1391	"15:17:15"	3529.5	0	9.03	0.0383	284	0.739	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.43	680.36	18.821	20.269	49.03	52.81	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1392	"15:17:17"	3532.0	0	9.02	0.0383	284	0.74	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.53	680.48	18.814	20.264	49.02	52.79	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1393	"15:17:20"	3534.5	0	9.03	0.0383	283	0.739	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.48	680.41	18.812	20.260	49.01	52.78	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1394	"15:17:22"	3537.0	0	9.02	0.0381	282	0.736	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.34	680.30	18.819	20.261	49.03	52.79	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1395	"15:17:25"	3539.5	0	8.86	0.0378	287	0.731	1.59	25.59	6	1.42	1	2.84	25.22	25.59	25.07	699.24	680.53	18.820	20.252	49.03	52.76	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1396	"15:17:27"	3542.0	0	8.8	0.0378	289	0.732	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.18	680.58	18.812	20.245	49.01	52.75	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1397	"15:17:30"	3544.5	0	8.89	0.038	287	0.734	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.42	680.65	18.811	20.250	49.01	52.76	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1398	"15:17:32"	3547.0	0	8.99	0.0378	281	0.731	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.48	680.50	18.812	20.245	49.01	52.74	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1399	"15:17:35"	3549.5	0	9	0.0381	283	0.735	1.59	25.58	6	1.42	1	2.84	25.21	25.58	25.07	699.44	680.45	18.809	20.248	49.00	52.75	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1400	"15:17:37"	3552.0	0	8.98	0.038	283	0.733	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.57	680.62	18.811	20.248	49.01	52.75	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1401	"15:17:40"	3554.5	0	8.91	0.0379	285	0.732	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.42	680.60	18.808	20.243	49.00	52.74	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1402	"15:17:42"	3557.0	0	8.82	0.0378	288	0.731	1.59	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.25	680.62	18.806	20.239	49.00	52.73	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1403	"15:17:45"	3559.5	0	8.94	0.0374	279	0.724	1.6	25.59	6	1.42	1	2.84	25.21	25.59	25.07	699.38	680.53	18.814	20.233	49.02	52.71	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1404	"15:17:47"	3562.0	0	8.93	0.0375	280	0.725	1.6	25.59	6	1.42	1	2.84	25.22	25.59	25.07	699.47	680.62	18.812	20.233	49.01	52.71	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1405	"15:17:50"	3564.5	0	8.89	0.0377	284	0.729	1.6	25.59	6	1.42	1	2.84	25.22	25.59	25.07	699.39	680.61	18.811	20.238	49.00	52.72	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1406	"15:17:52"	3567.0	0	8.94	0.0376	281	0.728	1.6	25.59	6	1.42	1	2.84	25.22	25.59	25.07	699.43	680.56	18.806	20.232	48.99	52.71	300.1	500	0	83.91	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1407	"15:17:55"	3569.5	0	8.76	0.0377	290	0.731	1.6	25.60	6	1.42	1	2.84	25.21	25.60	25.07	699.33	680.81	18.799	20.230	48.98	52.71	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1408	"15:17:57"	3572.0	0	8.74	0.0376	290	0.729	1.6	25.60	6	1.42	1	2.84	25.22	25.60	25.07	699.24	680.77	18.801	20.228	48.98	52.70	300.1	500	0	83.9	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1409	"15:18:00"	3574.5	0	8.92	0.0374	280	0.725	1.6	25.60	6	1.42	1	2.84	25.22	25.60	25.07	699.54	680.72	18.808	20.227	49.00	52.69	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1410	"15:18:02"	3577.0	0	8.92	0.0374	280	0.725	1.6	25.60	6	1.42	1	2.84	25.22	25.60	25.07	699.58	680.76	18.801	20.222	48.98	52.68	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1411	"15:18:05"	3579.5	0	8.83	0.0374	284	0.725	1.6	25.59	6	1.42	1	2.84	25.22	25.59	25.07	699.48	680.83	18.801	20.222	48.98	52.68	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1412	"15:18:07"	3582.0	0	8.9	0.0374	280	0.725	1.6	25.60	6	1.42	1	2.84	25.22	25.60	25.07	699.55	680.76	18.801	20.221	48.98	52.68	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1413	"15:18:10"	3584.5	0	8.82	0.0373	283	0.722	1.6	25.60	6	1.42	1	2.84	25.22	25.60	25.07	699.36	680.75	18.800	20.215	48.98	52.66	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1414	"15:18:12"	3587.0	0	8.75	0.0373	286	0.723	1.6	25.60	6	1.42	1	2.84	25.22	25.60	25.07	699.26	680.78	18.795	20.211	48.96	52.65	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1415	"15:18:15"	3589.5	0	8.75	0.0373	286	0.723	1.6	25.60	6	1.42	1	2.84	25.22	25.60	25.07	699.28	680.80	18.796	20.212	48.96	52.65	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1416	"15:18:17"	3592.0	0	8.77	0.0371	283	0.721	1.6	25.61	6	1.42	1	2.84	25.22	25.61	25.07	699.27	680.75	18.795	20.207	48.96	52.64	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1417	"15:18:20"	3594.5	0	8.79	0.0372	283	0.722	1.6	25.60	6	1.42	1	2.84	25.22	25.60	25.07	699.35	680.79	18.794	20.207	48.96	52.64	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1418	"15:18:22"	3597.0	0	8.77	0.037	283	0.719	1.6	25.61	6	1.42	1	2.84	25.22	25.61	25.07	699.45	680.93	18.795	20.204	48.96	52.63	300.1	500	0	83.9	3.1	0.0262	1.0	-0.22	2.74	1.00	0.00	0.16	111115
1419	"15:18:25"	3599.5	0	8.7	0.0371	287	0.721	1.6	25.61	6	1.42	1	2.84	25.22	25.61	25.07	699.40	681.03	18.792	20.203	48.95	52.63	300.1	500	0	83.9	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1420	"15:18:27"	3602.0	0	8.7	0.0369	285	0.717	1.6	25.61	6	1.42	1	2.84	25.22	25.61	25.07	699.41	681.04	18.800	20.204	48.97	52.63	300.1	500	0	83.9	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1421	"15:18:30"	3604.5	0	8.7	0.0367	282	0.713	1.6	25.61	6	1.42	1	2.84	25.22	25.61	25.07	699.46	681.10	18.795	20.192	48.96	52.60	300.1	500	0	83.91	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
1422	"15:18:32"	3607.0	0	8.7	0.0367	283	0.715	1.6	25.61	6	1.42	1	2.84	25.22	25.61	25.07	699.34	680.97	18.789	20.190	48.94	52.59	300.1	500	0	83.91	3.1	0.0262	0.7	-0.22	2.74	1.00	0.00	0.16	111115
